Artist,Last Updated,Region Name,Play Count,Unique Listeners
PURPLE RIBBON ALL-STARS,1/16/2026 7:46:15 PM,AR,1,1
Purple Ribbon All-Stars feat. Big Boi,1/16/2026 7:46:15 PM,AR,1,1
Pursuit Of Happiness,1/16/2026 7:46:15 PM,AR,1,1
Pyranja,1/16/2026 7:46:15 PM,AR,1,1
Q-Burns Abstract Message,1/16/2026 7:46:15 PM,AR,1,1
Q-Tip,1/16/2026 7:46:15 PM,AR,1,1
Quadran,1/16/2026 7:46:15 PM,AR,1,1
Quadro Nuevo,1/16/2026 7:46:15 PM,AR,1,1
Quantic,1/16/2026 7:46:15 PM,AR,5,4
Quarteto Em Cy,1/16/2026 7:46:15 PM,AR,1,1
Queen,1/16/2026 7:46:15 PM,AR,20,6
Queen + Paul Rodgers,1/16/2026 7:46:15 PM,AR,1,1
Queens Of The Stone Age,1/16/2026 7:46:15 PM,AR,14,6
QueensrÃÂ¿che,1/16/2026 7:46:15 PM,AR,1,1
Queensryche,1/16/2026 7:46:15 PM,AR,5,2
Quickspace,1/16/2026 7:46:15 PM,AR,2,2
Quincy Jones,1/16/2026 7:46:15 PM,AR,1,1
Quinoline Yellow,1/16/2026 7:46:15 PM,AR,1,1
Quique Gonzalez,1/16/2026 7:46:15 PM,AR,1,1
Ra,1/16/2026 7:46:15 PM,AR,2,2
RÃÂ³isÃÂ­n Murphy,1/16/2026 7:46:15 PM,AR,2,2
RÃÂ¡faga,1/16/2026 7:46:15 PM,AR,1,1
RÃÂ¶yksopp,1/16/2026 7:46:15 PM,AR,29,7
Rabia Sorda,1/16/2026 7:46:15 PM,AR,1,1
Rabih Abou-Khalil,1/16/2026 7:46:15 PM,AR,1,1
Racey,1/16/2026 7:46:15 PM,AR,1,1
Rachael Lampa,1/16/2026 7:46:15 PM,AR,1,1
Rachael Yamagata,1/16/2026 7:46:15 PM,AR,6,4
Rachael Yamagata;Malcolm Burn,1/16/2026 7:46:15 PM,AR,1,1
Rachel Stevens,1/16/2026 7:46:15 PM,AR,1,1
Rachid Taha,1/16/2026 7:46:15 PM,AR,4,4
Radio 4,1/16/2026 7:46:15 PM,AR,1,1
Radiohead,1/16/2026 7:46:15 PM,AR,101,9
Radiohead Tribute,1/16/2026 7:46:15 PM,AR,1,1
Radney Foster,1/16/2026 7:46:15 PM,AR,15,7
Raduza,1/16/2026 7:46:15 PM,AR,1,1
Raekwon (Prod. By Icewater Productions),1/16/2026 7:46:15 PM,AR,1,1
Rafael Frost,1/16/2026 7:46:15 PM,AR,1,1
Rafet El Roman,1/16/2026 7:46:15 PM,AR,1,1
Rage Against The Machine,1/16/2026 7:46:15 PM,AR,18,7
Rahat Fateh Ali Khan,1/16/2026 7:46:15 PM,AR,1,1
Railroad Earth,1/16/2026 7:46:15 PM,AR,2,1
Raimundos,1/16/2026 7:46:15 PM,AR,1,1
Rainbirds,1/16/2026 7:46:15 PM,AR,1,1
Rainbow,1/16/2026 7:46:15 PM,AR,4,2
Raised Fist,1/16/2026 7:46:15 PM,AR,2,2
Rakim,1/16/2026 7:46:15 PM,AR,4,4
Rakim feat. Samuel Christian,1/16/2026 7:46:15 PM,AR,1,1
Rakim feat. Tracey Horton,1/16/2026 7:46:15 PM,AR,1,1
Ralph McTell,1/16/2026 7:46:15 PM,AR,1,1
Ralph Myerz,1/16/2026 7:46:15 PM,AR,1,1
Raly Barrionuevo,1/16/2026 7:46:15 PM,AR,1,1
Ramblin' Jack Elliott,1/16/2026 7:46:15 PM,AR,1,1
Rammstein,1/16/2026 7:46:15 PM,AR,51,8
Ramona Falls,1/16/2026 7:46:15 PM,AR,1,1
Ramon Ayala,1/16/2026 7:46:15 PM,AR,1,1
Ramones,1/16/2026 7:46:15 PM,AR,13,6
Ramses Shaffy,1/16/2026 7:46:15 PM,AR,1,1
Rancid,1/16/2026 7:46:15 PM,AR,8,5
Randy Crawford,1/16/2026 7:46:15 PM,AR,19,6
Randy Houser,1/16/2026 7:46:15 PM,AR,1,1
Randy Newman,1/16/2026 7:46:15 PM,AR,1,1
Randy Rogers Band,1/16/2026 7:46:15 PM,AR,3,2
Randy Stonehill,1/16/2026 7:46:15 PM,AR,1,1
Randy Travis,1/16/2026 7:46:15 PM,AR,4,2
Rank 1,1/16/2026 7:46:15 PM,AR,3,3
Ranking Joe,1/16/2026 7:46:15 PM,AR,2,2
Rantanplan,1/16/2026 7:46:15 PM,AR,1,1
Raphael Saadiq featuring Stevie Wonder and CJ,1/16/2026 7:46:15 PM,AR,1,1
Ra Ra Riot,1/16/2026 7:46:15 PM,AR,3,3
Rasheeda,1/16/2026 7:46:15 PM,AR,1,1
Rasmus NÃÂ¸hr,1/16/2026 7:46:15 PM,AR,1,1
Rasmus NÃÂ¸hr;Rune Harder Olesen;Jacob Rathje;Dan Hemmer;Nicolai Munch-Hansen;Shirley Haim;Henrik Marstal,1/16/2026 7:46:15 PM,AR,1,1
Rata Blanca,1/16/2026 7:46:15 PM,AR,2,1
Ratatat,1/16/2026 7:46:15 PM,AR,15,6
Ratos de PorÃÂ£o,1/16/2026 7:46:15 PM,AR,1,1
Ratt,1/16/2026 7:46:15 PM,AR,3,3
Raulin Rodriguez,1/16/2026 7:46:15 PM,AR,1,1
Raul Seixas,1/16/2026 7:46:15 PM,AR,1,1
RAUNCHY,1/16/2026 7:46:15 PM,AR,3,3
Raven,1/16/2026 7:46:15 PM,AR,2,2
Ray Barretto,1/16/2026 7:46:15 PM,AR,3,3
Ray Boltz,1/16/2026 7:46:15 PM,AR,1,1
Ray Charles,1/16/2026 7:46:15 PM,AR,1,1
Ray Davies,1/16/2026 7:46:15 PM,AR,1,1
Ray J,1/16/2026 7:46:15 PM,AR,1,1
Ray J / Yung Berg,1/16/2026 7:46:15 PM,AR,1,1
Ray LaMontagne,1/16/2026 7:46:15 PM,AR,11,4
Ray Wylie Hubbard,1/16/2026 7:46:15 PM,AR,1,1
Razed in Black,1/16/2026 7:46:15 PM,AR,1,1
Razorlight,1/16/2026 7:46:15 PM,AR,1,1
RBD,1/16/2026 7:46:15 PM,AR,1,1
RBL Posse,1/16/2026 7:46:15 PM,AR,1,1
R. Carlos Nakai,1/16/2026 7:46:15 PM,AR,1,1
ReaÃÂ§ÃÂ£o Em Cadeia,1/16/2026 7:46:15 PM,AR,1,1
Ready For The World,1/16/2026 7:46:15 PM,AR,1,1
Real De Catorce,1/16/2026 7:46:15 PM,AR,1,1
Reality Check,1/16/2026 7:46:15 PM,AR,12,5
Rebecca St. James,1/16/2026 7:46:15 PM,AR,1,1
Rebecka TÃÂ¶rnqvist,1/16/2026 7:46:15 PM,AR,3,3
Rebelution,1/16/2026 7:46:15 PM,AR,3,1
Rebirth Brass Band,1/16/2026 7:46:15 PM,AR,1,1
Reckless Kelly,1/16/2026 7:46:15 PM,AR,3,3
Recoil,1/16/2026 7:46:15 PM,AR,3,2
Red,1/16/2026 7:46:15 PM,AR,2,2
Red Animal War,1/16/2026 7:46:15 PM,AR,1,1
Red Astaire,1/16/2026 7:46:15 PM,AR,2,1
Red Bennies,1/16/2026 7:46:15 PM,AR,1,1
Redbone,1/16/2026 7:46:15 PM,AR,1,1
Redd Kross,1/16/2026 7:46:15 PM,AR,1,1
Redemption,1/16/2026 7:46:15 PM,AR,1,1
Red Hot Chili Peppers,1/16/2026 7:46:15 PM,AR,61,8
Red I Flight,1/16/2026 7:46:15 PM,AR,1,1
Redman,1/16/2026 7:46:15 PM,AR,2,2
Redman / Adam F.,1/16/2026 7:46:15 PM,AR,1,1
Redman / Method Man,1/16/2026 7:46:15 PM,AR,1,1
Red Red Meat,1/16/2026 7:46:15 PM,AR,1,1
Red Stick Ramblers,1/16/2026 7:46:15 PM,AR,1,1
Reef the Lost Cauze,1/16/2026 7:46:15 PM,AR,1,1
Reel Big Fish,1/16/2026 7:46:15 PM,AR,8,5
Refused,1/16/2026 7:46:15 PM,AR,4,4
Reginald Dixon,1/16/2026 7:46:15 PM,AR,3,2
Regina Spektor,1/16/2026 7:46:15 PM,AR,16,5
Regulations,1/16/2026 7:46:15 PM,AR,1,1
Rehab,1/16/2026 7:46:15 PM,AR,2,2
Reign Ghost,1/16/2026 7:46:15 PM,AR,1,1
Reigning Sound,1/16/2026 7:46:15 PM,AR,1,1
Reincidentes,1/16/2026 7:46:15 PM,AR,1,1
[re:jazz],1/16/2026 7:46:15 PM,AR,1,1
Relient K,1/16/2026 7:46:15 PM,AR,8,5
R.E.M.,1/16/2026 7:46:15 PM,AR,10,4
Remy Zero,1/16/2026 7:46:15 PM,AR,4,2
RenÃÂ© Aubry,1/16/2026 7:46:15 PM,AR,1,1
RenÃÂ©e Zellweger;Catherine Zeta-Jones;Taye Diggs,1/16/2026 7:46:15 PM,AR,1,1
Renato Carosone,1/16/2026 7:46:15 PM,AR,1,1
Renato Russo,1/16/2026 7:46:15 PM,AR,1,1
Renegade Soundwave,1/16/2026 7:46:15 PM,AR,6,3
Reno & Smiley,1/16/2026 7:46:15 PM,AR,1,1
REO Speedwagon,1/16/2026 7:46:15 PM,AR,5,4
Restiform Bodies,1/16/2026 7:46:15 PM,AR,2,2
Restless Heart,1/16/2026 7:46:15 PM,AR,1,1
Retard-O-Bot,1/16/2026 7:46:15 PM,AR,1,1
Retribution Gospel Choir,1/16/2026 7:46:15 PM,AR,1,1
Reverend Horton Heat,1/16/2026 7:46:15 PM,AR,1,1
Revl9n,1/16/2026 7:46:15 PM,AR,1,1
Revolting Cocks,1/16/2026 7:46:15 PM,AR,3,2
Revolver,1/16/2026 7:46:15 PM,AR,1,1
Revolver (France),1/16/2026 7:46:15 PM,AR,1,1
Revolverheld,1/16/2026 7:46:15 PM,AR,1,1
Rey GordiflÃÂ³n,1/16/2026 7:46:15 PM,AR,1,1
Rhany,1/16/2026 7:46:15 PM,AR,1,1
Rhapsody,1/16/2026 7:46:15 PM,AR,2,2
Rhapsody of Fire,1/16/2026 7:46:15 PM,AR,1,1
Rhett Akins,1/16/2026 7:46:15 PM,AR,1,1
Rhonda Vincent,1/16/2026 7:46:15 PM,AR,1,1
Rhyme Asylum,1/16/2026 7:46:15 PM,AR,1,1
Rhymefest featuring Citizen Cope,1/16/2026 7:46:15 PM,AR,1,1
Rhymefest featuring Kanye West,1/16/2026 7:46:15 PM,AR,1,1
Rhymefest featuring Mario,1/16/2026 7:46:15 PM,AR,1,1
Ricardo Arjona,1/16/2026 7:46:15 PM,AR,4,2
Ricardo Montaner,1/16/2026 7:46:15 PM,AR,2,2
Ricchi E Poveri,1/16/2026 7:46:15 PM,AR,4,3
Richard Ashcroft,1/16/2026 7:46:15 PM,AR,3,3
Richard Clayderman,1/16/2026 7:46:15 PM,AR,2,2
Richard H Kirk,1/16/2026 7:46:15 PM,AR,1,1
Richard Holmes,1/16/2026 7:46:15 PM,AR,4,4
Richard Marx,1/16/2026 7:46:15 PM,AR,5,4
Richard Marx & Donna Lewis,1/16/2026 7:46:15 PM,AR,1,1
Richard Swift,1/16/2026 7:46:15 PM,AR,1,1
Richard Thompson / Linda Thompson,1/16/2026 7:46:15 PM,AR,1,1
Rich Boy / Andre 3000 / Jim Jones / Nelly / Murphy Lee / The Game,1/16/2026 7:46:15 PM,AR,1,1
Rich Boy / Mark Twain,1/16/2026 7:46:15 PM,AR,1,1
Rich Boy / Polow Da Don,1/16/2026 7:46:15 PM,AR,1,1
Rich Boy / Polow Da Don / Keri Hilson,1/16/2026 7:46:15 PM,AR,1,1
Richie Ray & Bobby Cruz,1/16/2026 7:46:15 PM,AR,1,1
Richie Spice,1/16/2026 7:46:15 PM,AR,1,1
Rick Astley,1/16/2026 7:46:15 PM,AR,2,2
Rick Braun,1/16/2026 7:46:15 PM,AR,1,1
Rick Cua,1/16/2026 7:46:15 PM,AR,3,1
Rick James,1/16/2026 7:46:15 PM,AR,8,5
Rick Ross,1/16/2026 7:46:15 PM,AR,2,2
Rick Ross / Nelly / Avery Storm,1/16/2026 7:46:15 PM,AR,1,1
Rick Ross / Trey Songz,1/16/2026 7:46:15 PM,AR,1,1
Ricky Martin,1/16/2026 7:46:15 PM,AR,1,1
"Ricky Martin Feat. La Mari de ""Chambao",1/16/2026 7:46:15 PM,AR,1,1
Ricky Martin & Madonna,1/16/2026 7:46:15 PM,AR,1,1
Ricky Martin with Christina Aguilera,1/16/2026 7:46:15 PM,AR,2,2
Righteous Brothers,1/16/2026 7:46:15 PM,AR,5,3
Righteous Pigs,1/16/2026 7:46:15 PM,AR,2,2
Right Said Fred,1/16/2026 7:46:15 PM,AR,1,1
Rihanna,1/16/2026 7:46:15 PM,AR,60,9
Rihanna / Sean Paul,1/16/2026 7:46:15 PM,AR,2,1
Rihanna / Slash,1/16/2026 7:46:15 PM,AR,2,1
Rihanna / Vybz Kartel,1/16/2026 7:46:15 PM,AR,2,2
Rihanna / will.i.am,1/16/2026 7:46:15 PM,AR,1,1
Rilo Kiley,1/16/2026 7:46:15 PM,AR,19,5
rinÃÂ´ÃÂ§ÃÂ©rÃÂ´se,1/16/2026 7:46:15 PM,AR,3,3
RinÃÂ´ÃÂ§ÃÂ©rÃÂ´se / Mark Gardener,1/16/2026 7:46:15 PM,AR,1,1
Ring_ Cicada,1/16/2026 7:46:15 PM,AR,1,1
Rise Against,1/16/2026 7:46:15 PM,AR,59,9
Rita Lee,1/16/2026 7:46:15 PM,AR,1,1
Rival Schools,1/16/2026 7:46:15 PM,AR,1,1
Riverboat Gamblers,1/16/2026 7:46:15 PM,AR,2,2
Rivermaya,1/16/2026 7:46:15 PM,AR,1,1
Rivers Cuomo,1/16/2026 7:46:15 PM,AR,2,2
Riverside,1/16/2026 7:46:15 PM,AR,5,4
RJD2,1/16/2026 7:46:15 PM,AR,7,4
R Kelly,1/16/2026 7:46:15 PM,AR,1,1
R. Kelly duet with Usher,1/16/2026 7:46:15 PM,AR,1,1
RKL,1/16/2026 7:46:15 PM,AR,1,1
R.L. Burnside,1/16/2026 7:46:15 PM,AR,2,1
Roadrunner United,1/16/2026 7:46:15 PM,AR,2,1
Rob Base & DJ EZ Rock,1/16/2026 7:46:15 PM,AR,1,1
Robbie Fulks,1/16/2026 7:46:15 PM,AR,1,1
Robbie Nevil,1/16/2026 7:46:15 PM,AR,2,2
Robbie Seay Band,1/16/2026 7:46:15 PM,AR,1,1
Robbie Williams,1/16/2026 7:46:15 PM,AR,7,4
Robbie Williams And Jon Lovitz,1/16/2026 7:46:15 PM,AR,1,1
Robbie Williams & Queen,1/16/2026 7:46:15 PM,AR,1,1
Rob De Nijs,1/16/2026 7:46:15 PM,AR,1,1
Roberta Flack,1/16/2026 7:46:15 PM,AR,1,1
Roberta Flack & Donny Hathaway,1/16/2026 7:46:15 PM,AR,1,1
Robert Cray,1/16/2026 7:46:15 PM,AR,1,1
Robert Forster,1/16/2026 7:46:15 PM,AR,1,1
Robert Gawlinski,1/16/2026 7:46:15 PM,AR,1,1
Robert Glasper,1/16/2026 7:46:15 PM,AR,1,1
Robert Johnson,1/16/2026 7:46:15 PM,AR,6,3
Robert Miles,1/16/2026 7:46:15 PM,AR,2,2
Roberto Ribeiro,1/16/2026 7:46:15 PM,AR,1,1
Robert Palmer,1/16/2026 7:46:15 PM,AR,7,4
Robert Palmer Featuring UB40,1/16/2026 7:46:15 PM,AR,1,1
Robert Plant / Alison Krauss,1/16/2026 7:46:15 PM,AR,1,1
Robin Thicke,1/16/2026 7:46:15 PM,AR,5,3
Robin Thicke / Estelle,1/16/2026 7:46:15 PM,AR,1,1
Robin Thicke / Lil Wayne,1/16/2026 7:46:15 PM,AR,5,3
Robin Trower,1/16/2026 7:46:15 PM,AR,1,1
Robin Williams,1/16/2026 7:46:15 PM,AR,1,1
Rob Rock,1/16/2026 7:46:15 PM,AR,1,1
Rob Sonic,1/16/2026 7:46:15 PM,AR,1,1
Rob Sparx,1/16/2026 7:46:15 PM,AR,1,1
Robyn Hitchcock,1/16/2026 7:46:15 PM,AR,2,1
Robyn Hitchcock and The Egyptians,1/16/2026 7:46:15 PM,AR,1,1
Rob Zombie,1/16/2026 7:46:15 PM,AR,9,6
Rob Zombie / Trina / Lionel Richie,1/16/2026 7:46:15 PM,AR,1,1
Rocio Jurado,1/16/2026 7:46:15 PM,AR,1,1
Rock Kills Kid,1/16/2026 7:46:15 PM,AR,3,3
Rocky Votolato,1/16/2026 7:46:15 PM,AR,1,1
Rodrigo LeÃÂ£o,1/16/2026 7:46:15 PM,AR,1,1
Rodrigo y Gabriela,1/16/2026 7:46:15 PM,AR,2,2
Roger Hodgson,1/16/2026 7:46:15 PM,AR,1,1
Roger Miller,1/16/2026 7:46:15 PM,AR,1,1
Rogue Wave,1/16/2026 7:46:15 PM,AR,2,2
Rohff,1/16/2026 7:46:15 PM,AR,1,1
Roky Erickson,1/16/2026 7:46:15 PM,AR,1,1
Roll Deep,1/16/2026 7:46:15 PM,AR,1,1
Ronan Hardiman,1/16/2026 7:46:15 PM,AR,2,1
Ronan Keating,1/16/2026 7:46:15 PM,AR,1,1
Ron Carter,1/16/2026 7:46:15 PM,AR,23,6
Roni Size / Reprazent,1/16/2026 7:46:15 PM,AR,2,2
Ronnie Laws,1/16/2026 7:46:15 PM,AR,2,1
Ronnie Milsap,1/16/2026 7:46:15 PM,AR,1,1
RONNIE RONALDE,1/16/2026 7:46:15 PM,AR,1,1
Ronski Speed,1/16/2026 7:46:15 PM,AR,5,2
Ron Van Den Beuken,1/16/2026 7:46:15 PM,AR,3,3
Ron White,1/16/2026 7:46:15 PM,AR,1,1
Room Eleven,1/16/2026 7:46:15 PM,AR,2,2
Roots Manuva,1/16/2026 7:46:15 PM,AR,2,2
Rory Gallagher,1/16/2026 7:46:15 PM,AR,1,1
Rosana,1/16/2026 7:46:15 PM,AR,6,2
Rosario,1/16/2026 7:46:15 PM,AR,2,2
Rose Funeral,1/16/2026 7:46:15 PM,AR,1,1
Roses Are Red,1/16/2026 7:46:15 PM,AR,1,1
Rosetta Stone,1/16/2026 7:46:15 PM,AR,1,1
Rossington Collins Band,1/16/2026 7:46:15 PM,AR,1,1
Roudoudou,1/16/2026 7:46:15 PM,AR,1,1
Roxette,1/16/2026 7:46:15 PM,AR,1,1
Roxy Music,1/16/2026 7:46:15 PM,AR,2,2
Royal Bliss,1/16/2026 7:46:15 PM,AR,1,1
Roy Drusky,1/16/2026 7:46:15 PM,AR,1,1
Royksopp,1/16/2026 7:46:15 PM,AR,9,5
Roza Eskenazi,1/16/2026 7:46:15 PM,AR,2,1
RubÃÂ©n Blades,1/16/2026 7:46:15 PM,AR,2,2
RubÃÂ©n GonzÃÂ¡lez,1/16/2026 7:46:15 PM,AR,1,1
Ruben Blades,1/16/2026 7:46:15 PM,AR,7,5
Ruben Gonzalez,1/16/2026 7:46:15 PM,AR,3,2
Rubin Steiner,1/16/2026 7:46:15 PM,AR,1,1
Ruby & The Romantics,1/16/2026 7:46:15 PM,AR,1,1
Rudeboy Records,1/16/2026 7:46:15 PM,AR,1,1
Ruff Ryders / Eve / Nokio,1/16/2026 7:46:15 PM,AR,1,1
Rufio,1/16/2026 7:46:15 PM,AR,1,1
Rufus And Chaka Khan,1/16/2026 7:46:15 PM,AR,1,1
Rufus Wainwright,1/16/2026 7:46:15 PM,AR,6,3
Rui Da Silva Feat. Cassandra,1/16/2026 7:46:15 PM,AR,1,1
Rui Veloso,1/16/2026 7:46:15 PM,AR,2,2
RUN-DMC,1/16/2026 7:46:15 PM,AR,1,1
RUN-DMC vs. Jason Nevins,1/16/2026 7:46:15 PM,AR,2,1
Run Kid Run,1/16/2026 7:46:15 PM,AR,1,1
Runrig,1/16/2026 7:46:15 PM,AR,1,1
Ruoska,1/16/2026 7:46:15 PM,AR,2,2
Rupa & the April Fishes,1/16/2026 7:46:15 PM,AR,2,2
Rupaul,1/16/2026 7:46:15 PM,AR,1,1
Rupee,1/16/2026 7:46:15 PM,AR,1,1
Rush,1/16/2026 7:46:15 PM,AR,9,4
Rush Of Fools,1/16/2026 7:46:15 PM,AR,2,2
Rusko,1/16/2026 7:46:15 PM,AR,1,1
Russell Allen,1/16/2026 7:46:15 PM,AR,1,1
Russell Watson / Royal Philharmonic Orchestra / Nick Ingman,1/16/2026 7:46:15 PM,AR,1,1
Rx Bandits,1/16/2026 7:46:15 PM,AR,1,1
Ryan Adams,1/16/2026 7:46:15 PM,AR,11,7
Ryan Adams & The Cardinals,1/16/2026 7:46:15 PM,AR,5,3
Ryan Bingham,1/16/2026 7:46:15 PM,AR,1,1
Ryan Cabrera,1/16/2026 7:46:15 PM,AR,1,1
Ryan Leslie,1/16/2026 7:46:15 PM,AR,3,2
Ryan Leslie / Cassie / Fabolous,1/16/2026 7:46:15 PM,AR,1,1
Ry Cooder,1/16/2026 7:46:15 PM,AR,15,6
SÃÂ¶hne Mannheims,1/16/2026 7:46:15 PM,AR,1,1
Sabrina Malheiros,1/16/2026 7:46:15 PM,AR,1,1
Sade,1/16/2026 7:46:15 PM,AR,8,4
SAF,1/16/2026 7:46:15 PM,AR,1,1
Saga,1/16/2026 7:46:15 PM,AR,1,1
Sage Francis,1/16/2026 7:46:15 PM,AR,4,4
Saian Supa Crew - Camille,1/16/2026 7:46:15 PM,AR,1,1
Saigon Kick,1/16/2026 7:46:15 PM,AR,2,2
Saint Etienne,1/16/2026 7:46:15 PM,AR,1,1
Saliva,1/16/2026 7:46:15 PM,AR,5,4
Sally Shapiro,1/16/2026 7:46:15 PM,AR,1,1
Salt-N-Pepa,1/16/2026 7:46:15 PM,AR,1,1
Salt Tank,1/16/2026 7:46:15 PM,AR,1,1
Salvador,1/16/2026 7:46:15 PM,AR,2,1
Sam Adams,1/16/2026 7:46:15 PM,AR,3,3
Samael,1/16/2026 7:46:15 PM,AR,1,1
Samajona,1/16/2026 7:46:15 PM,AR,1,1
Sam and Dave,1/16/2026 7:46:15 PM,AR,1,1
Samantha Fox,1/16/2026 7:46:15 PM,AR,1,1
Sambassadeur,1/16/2026 7:46:15 PM,AR,2,2
Sam Bush,1/16/2026 7:46:15 PM,AR,1,1
Sam Cooke,1/16/2026 7:46:15 PM,AR,48,7
Sam & Dave,1/16/2026 7:46:15 PM,AR,1,1
Samian,1/16/2026 7:46:15 PM,AR,1,1
Sammie Featuring J.T. Money,1/16/2026 7:46:15 PM,AR,1,1
Sammy Hagar,1/16/2026 7:46:15 PM,AR,1,1
Sam Roberts,1/16/2026 7:46:15 PM,AR,3,3
Sam Sparro,1/16/2026 7:46:15 PM,AR,3,1
Sam the Kid,1/16/2026 7:46:15 PM,AR,1,1
SAMULI PUTRO,1/16/2026 7:46:15 PM,AR,1,1
Samy Deluxe,1/16/2026 7:46:15 PM,AR,1,1
Sanalejo,1/16/2026 7:46:15 PM,AR,1,1
Sanctuary,1/16/2026 7:46:15 PM,AR,1,1
Sanctus Real,1/16/2026 7:46:15 PM,AR,6,5
Sander Van Doorn,1/16/2026 7:46:15 PM,AR,2,2
Sander van Doorn vs Robbie Williams,1/16/2026 7:46:15 PM,AR,1,1
Sandy Nelson,1/16/2026 7:46:15 PM,AR,3,2
Sanne Salomonsen,1/16/2026 7:46:15 PM,AR,1,1
San Pascualito Rey,1/16/2026 7:46:15 PM,AR,1,1
Santana,1/16/2026 7:46:15 PM,AR,1,1
Santana Featuring Chad Kroeger,1/16/2026 7:46:15 PM,AR,2,2
Santana featuring Mana,1/16/2026 7:46:15 PM,AR,1,1
San Telmo Lounge,1/16/2026 7:46:15 PM,AR,1,1
Santigold,1/16/2026 7:46:15 PM,AR,3,3
Santogold,1/16/2026 7:46:15 PM,AR,9,4
Saosin,1/16/2026 7:46:15 PM,AR,2,2
Sara Bareilles,1/16/2026 7:46:15 PM,AR,14,6
Sarah Jane Morris,1/16/2026 7:46:15 PM,AR,1,1
Sarah McLachlan,1/16/2026 7:46:15 PM,AR,1,1
Sash!,1/16/2026 7:46:15 PM,AR,1,1
Satanic Surfers,1/16/2026 7:46:15 PM,AR,2,2
Satchel,1/16/2026 7:46:15 PM,AR,1,1
Satish Vyas,1/16/2026 7:46:15 PM,AR,1,1
Saturday Looks Good To Me,1/16/2026 7:46:15 PM,AR,1,1
Satyricon,1/16/2026 7:46:15 PM,AR,2,1
Sauce Money Featuring Bam-Bue,1/16/2026 7:46:15 PM,AR,1,1
Sauce Money Featuring Memphis Bleek,1/16/2026 7:46:15 PM,AR,3,2
Savage Garden,1/16/2026 7:46:15 PM,AR,3,2
Savatage,1/16/2026 7:46:15 PM,AR,1,1
Savoy,1/16/2026 7:46:15 PM,AR,1,1
Sayag Jazz Machine,1/16/2026 7:46:15 PM,AR,1,1
Say Anything,1/16/2026 7:46:15 PM,AR,4,3
Saybia,1/16/2026 7:46:15 PM,AR,5,3
Say Hi To Your Mom,1/16/2026 7:46:15 PM,AR,4,3
Scandinavian Music Group,1/16/2026 7:46:15 PM,AR,4,3
Scarlet,1/16/2026 7:46:15 PM,AR,1,1
Scarlett Johansson,1/16/2026 7:46:15 PM,AR,1,1
Scars On Broadway,1/16/2026 7:46:15 PM,AR,1,1
Scar Symmetry,1/16/2026 7:46:15 PM,AR,1,1
Scary Kids Scaring Kids,1/16/2026 7:46:15 PM,AR,1,1
Scatman John,1/16/2026 7:46:15 PM,AR,1,1
Schneider Tm,1/16/2026 7:46:15 PM,AR,1,1
School Of Fish,1/16/2026 7:46:15 PM,AR,1,1
School Of Seven Bells,1/16/2026 7:46:15 PM,AR,1,1
Schweisser,1/16/2026 7:46:15 PM,AR,1,1
Science Verses Romance,1/16/2026 7:46:15 PM,AR,1,1
Scissor Sisters,1/16/2026 7:46:15 PM,AR,13,6
S Club 7,1/16/2026 7:46:15 PM,AR,4,4
Scooter,1/16/2026 7:46:15 PM,AR,4,3
Scorpions,1/16/2026 7:46:15 PM,AR,7,5
Scott Brown,1/16/2026 7:46:15 PM,AR,1,1
Scottish Chamber Orchestra/Jukka-Pekka Saraste,1/16/2026 7:46:15 PM,AR,2,2
Scott Krippayne,1/16/2026 7:46:15 PM,AR,3,3
Scott Stapp,1/16/2026 7:46:15 PM,AR,1,1
Scott Walker,1/16/2026 7:46:15 PM,AR,2,2
Scott Wesley Brown,1/16/2026 7:46:15 PM,AR,2,2
Scott Wozniak,1/16/2026 7:46:15 PM,AR,1,1
Scouting for Girls,1/16/2026 7:46:15 PM,AR,1,1
Screaming Trees,1/16/2026 7:46:15 PM,AR,1,1
Screamin' Jay Hawkins,1/16/2026 7:46:15 PM,AR,4,2
Scritti Politti,1/16/2026 7:46:15 PM,AR,2,2
Scud Mountain Boys,1/16/2026 7:46:15 PM,AR,1,1
Seal,1/16/2026 7:46:15 PM,AR,2,2
Seals and Crofts,1/16/2026 7:46:15 PM,AR,1,1
Seamus Egan,1/16/2026 7:46:15 PM,AR,1,1
Seamus Haji / KayJay,1/16/2026 7:46:15 PM,AR,2,2
Sean Kingston,1/16/2026 7:46:15 PM,AR,1,1
Sean Kingston and Justin Bieber,1/16/2026 7:46:15 PM,AR,12,5
Sean Lennon,1/16/2026 7:46:15 PM,AR,2,2
Sean Na Na,1/16/2026 7:46:15 PM,AR,1,1
Sean Paul,1/16/2026 7:46:15 PM,AR,6,3
Sea Wolf,1/16/2026 7:46:15 PM,AR,2,2
Sebadoh,1/16/2026 7:46:15 PM,AR,3,3
Sebastien Tellier,1/16/2026 7:46:15 PM,AR,1,1
Second Coming,1/16/2026 7:46:15 PM,AR,2,2
Secondhand Serenade,1/16/2026 7:46:15 PM,AR,5,4
Second Hand Serenade,1/16/2026 7:46:15 PM,AR,9,3
Secos And Molhados,1/16/2026 7:46:15 PM,AR,2,2
Secret Chiefs 3,1/16/2026 7:46:15 PM,AR,1,1
Secret Garden,1/16/2026 7:46:15 PM,AR,3,3
Secret Machines,1/16/2026 7:46:15 PM,AR,2,2
